POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
210051242,34,0,0,0,0,34,206,0,6,0,0,208,504,15,20,0,0,538,657,31,10,0,0,699,684,23,7,0,5,718,546,32,6,0,4,593,454,37,10,0,0,491,467,31,11,0,0,513,388,25,11,0,0,424,251,16,9,0,0,272,84,11,0,0,0,95,23,0,0,0,0,27,4,0,0,0,0,9,4298,221,91,5,13,4631,145,0,0,0,0,148,225,5,15,0,4,244,179,7,19,0,0,204,113,7,22,0,0,139,82,7,23,0,7,117,75,4,14,3,0,98,66,6,9,0,0,85,72,9,10,0,0,92,101,6,10,0,5,118,92,5,5,0,0,98,46,0,3,0,3,55,18,7,0,0,0,24,8,0,0,0,0,11,1220,62,122,10,17,1431,161,11,13,5,0,191,124,13,8,0,11,162,5813,296,240,18,44,6411,9,0,0,0,0,9,203,3,5,0,0,209,447,0
210051243,207,0,0,0,0,207,935,12,15,0,0,961,1584,51,45,0,8,1684,1714,127,49,3,15,1913,1750,173,50,9,8,1995,1521,170,55,7,7,1769,1526,220,55,5,11,1817,1527,223,48,3,9,1816,1416,198,52,7,11,1688,883,121,33,4,3,1044,314,60,15,4,5,396,51,25,8,4,0,85,16,11,4,4,0,32,13442,1402,417,57,76,15409,264,4,0,0,0,272,481,5,16,5,3,510,381,12,34,4,4,434,271,21,42,3,3,335,201,19,35,9,5,268,177,18,26,0,0,221,184,28,26,12,0,255,145,25,30,5,3,211,178,32,18,5,0,233,133,33,20,5,0,193,77,10,13,3,0,109,33,16,11,8,0,70,18,16,0,0,0,32,2542,243,271,65,25,3154,363,34,23,5,12,438,286,46,17,6,36,392,16636,1725,733,137,148,19384,14,0,0,0,0,14,233,3,0,0,0,240,457,0
210051245,16,0,0,0,0,16,70,0,0,0,0,74,107,8,7,0,0,121,129,20,10,0,0,157,139,27,12,0,0,181,110,22,11,4,0,145,101,18,10,0,3,132,104,23,20,0,0,149,122,16,10,0,0,146,69,15,6,0,0,92,22,7,3,0,0,40,10,4,0,0,0,9,3,0,0,0,0,3,1004,153,91,8,3,1261,94,0,0,0,0,97,82,0,4,0,5,90,53,4,12,0,0,69,36,3,5,0,0,54,26,0,4,3,0,36,22,5,16,0,0,39,24,8,9,0,0,33,28,7,3,0,0,40,30,9,14,0,0,53,27,12,9,0,0,48,17,0,4,0,0,31,0,5,4,0,0,15,4,3,3,0,0,10,454,47,91,13,5,612,75,8,12,0,3,98,39,4,11,0,3,56,1568,212,202,23,18,2022,5,0,0,0,0,5,77,0,0,0,0,77,117,6
210051246,18,0,0,0,0,17,57,7,7,0,0,72,91,8,9,0,0,110,109,18,12,0,0,142,82,22,3,0,6,111,70,26,11,0,0,105,61,33,15,0,0,110,47,18,18,0,0,80,34,32,13,5,0,85,26,16,6,0,0,55,8,10,0,0,0,23,8,4,0,0,0,11,0,0,0,0,0,3,604,203,98,9,6,921,43,0,0,0,0,52,53,3,0,0,0,52,26,4,6,0,0,43,20,7,9,4,0,38,18,13,10,0,0,44,17,13,17,0,0,39,5,8,7,0,0,26,12,6,10,0,0,35,11,5,12,4,0,32,9,3,16,0,0,39,7,4,5,0,0,21,7,0,6,3,0,19,0,0,4,4,0,8,233,70,112,20,0,429,15,9,10,4,0,41,26,10,4,0,5,45,880,289,223,35,18,1437,0,0,0,0,0,0,37,0,6,0,0,40,93,3
210051247,0,0,0,0,0,0,9,0,5,0,0,17,22,3,7,0,0,34,12,8,8,0,0,21,15,11,0,0,0,19,10,0,0,0,0,13,3,4,4,0,0,19,3,6,4,0,0,17,5,4,0,0,0,11,4,7,5,0,0,10,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,100,49,24,0,0,180,3,0,0,0,0,10,7,0,4,0,0,9,7,6,5,0,0,19,10,4,14,0,0,31,10,7,10,6,0,32,0,3,6,0,0,17,9,0,3,0,4,12,9,0,9,0,0,16,11,0,11,0,0,19,4,3,4,0,0,9,3,3,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,76,27,69,4,5,182,6,0,14,3,0,21,13,0,3,0,3,27,195,82,109,12,6,409,0,0,0,0,0,0,7,0,0,0,0,7,26,0
210051248,34,0,0,0,0,34,279,0,0,0,0,284,609,15,7,0,0,630,802,33,12,0,0,855,943,58,18,0,9,1028,811,45,15,0,0,870,874,29,9,0,5,916,922,44,9,0,0,975,830,30,5,0,4,875,509,18,5,0,0,533,164,10,3,0,0,171,19,4,3,0,0,20,7,0,0,0,0,8,6811,287,89,0,19,7207,111,0,0,0,7,114,323,6,3,0,0,328,274,7,3,0,3,289,223,5,3,0,4,238,233,6,6,0,0,252,220,9,10,0,0,232,192,3,10,0,0,203,232,3,0,3,3,244,184,5,3,0,0,195,111,4,5,0,0,121,45,8,0,0,0,52,14,0,0,0,0,20,4,0,0,0,0,3,2162,53,53,3,17,2284,707,10,10,0,3,733,170,13,14,5,19,220,9852,361,164,10,60,10444,13,0,0,0,0,13,197,0,0,0,0,197,375,0
210051250,38,0,0,0,0,38,173,3,5,0,0,178,231,8,8,0,0,249,241,27,14,0,0,278,275,16,8,0,0,305,208,32,15,6,0,258,186,24,4,0,0,221,191,34,15,0,0,238,141,34,11,0,0,181,104,18,5,0,4,132,38,13,3,0,0,55,4,5,6,0,0,17,0,3,0,0,0,3,1837,216,86,12,6,2157,36,0,3,0,0,42,63,0,8,0,0,78,51,3,0,0,0,54,31,8,4,0,0,45,31,0,11,0,0,42,20,0,0,0,0,30,34,6,8,0,0,49,32,10,10,0,0,43,25,0,0,4,0,30,25,3,11,3,0,44,28,4,4,8,0,43,10,7,3,3,0,23,5,5,0,5,0,13,386,49,65,18,0,516,61,4,12,3,0,78,45,6,5,0,0,61,2326,280,162,31,15,2808,4,0,0,0,0,4,58,0,0,0,0,61,118,0
210051441,7,0,0,0,0,7,24,0,0,0,0,25,37,3,3,0,0,46,39,6,4,0,0,55,49,6,3,0,0,67,25,14,4,0,0,55,27,4,3,0,0,41,30,3,0,0,0,33,33,3,10,0,0,45,27,5,5,0,0,32,7,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,305,50,45,3,3,407,66,0,0,0,0,66,37,0,3,0,0,44,20,5,6,0,0,25,11,0,0,0,0,18,12,4,0,0,0,17,5,0,0,0,0,12,4,3,5,0,0,17,9,0,0,0,0,17,5,0,0,0,0,11,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,191,19,21,0,0,233,26,0,4,0,0,32,17,3,0,0,0,19,533,78,70,10,7,687,3,0,0,0,0,3,27,0,0,0,0,28,40,0
210051442,6,0,0,0,0,6,34,0,0,0,0,35,46,0,11,0,0,53,43,9,5,0,3,68,46,10,5,0,0,68,29,10,10,0,0,48,12,11,3,0,0,27,16,0,0,0,0,24,17,10,3,0,0,32,10,6,0,0,0,14,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,266,62,51,3,3,375,33,0,0,0,0,33,48,0,0,0,0,48,17,6,0,0,0,25,16,0,6,0,0,21,9,12,7,0,0,28,6,8,12,0,0,25,9,0,6,0,0,23,0,0,3,0,0,0,0,0,6,0,0,12,3,3,0,0,0,11,0,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,159,30,41,10,0,241,17,3,7,0,0,27,16,0,3,0,3,26,448,90,94,13,8,657,6,0,0,0,0,6,35,0,0,0,0,37,77,0
210051443,35,0,0,0,0,35,146,3,8,0,5,155,258,14,15,0,0,285,286,42,16,6,0,354,257,70,19,6,0,346,204,36,25,5,0,271,178,46,16,0,0,243,183,32,10,0,0,224,144,30,9,0,0,183,98,15,4,0,0,116,38,9,0,0,0,47,11,4,0,0,0,14,0,4,0,0,0,4,1839,304,130,16,10,2289,17,0,0,3,0,21,78,3,10,4,0,91,69,3,8,0,0,77,47,9,14,0,0,67,24,28,19,9,0,82,28,15,14,0,0,61,31,13,14,5,0,58,20,13,12,0,0,48,20,9,12,0,0,37,21,3,10,0,0,37,7,4,0,0,0,16,7,0,4,0,0,9,3,3,0,0,0,6,368,91,120,20,4,602,75,10,11,5,0,96,60,12,9,0,0,85,2341,421,265,38,14,3078,3,0,0,0,0,5,68,0,0,0,0,71,164,0
210051445,20,0,0,0,0,18,50,3,4,0,0,64,83,13,13,0,0,112,112,33,29,3,3,171,88,60,21,3,0,174,61,42,16,0,0,120,63,13,14,0,0,87,54,12,13,0,0,76,39,16,4,0,0,61,26,4,3,0,0,30,11,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,605,196,117,9,3,930,51,0,0,0,0,57,56,5,4,0,0,63,49,13,7,0,0,64,32,17,25,4,0,74,20,23,31,0,5,79,14,7,12,5,0,38,10,7,4,3,0,26,8,4,8,0,0,22,4,3,0,0,0,10,5,0,0,0,0,3,3,0,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,3,263,78,92,13,5,451,21,7,4,0,0,36,34,10,3,3,5,49,921,285,220,29,11,1471,3,0,0,0,0,3,32,0,0,0,0,32,102,3
210051542,4,0,0,0,0,4,4,0,0,0,0,6,13,0,4,0,0,18,15,14,8,0,0,37,18,17,6,0,0,49,8,5,5,0,0,24,12,3,3,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,42,29,0,0,153,0,0,0,0,0,0,9,0,0,0,0,10,8,0,4,0,0,8,8,7,14,0,0,24,0,3,10,0,0,15,3,11,3,0,0,13,3,4,4,0,0,10,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,22,42,0,4,95,5,3,0,0,0,6,0,0,0,0,0,0,117,66,68,0,7,257,0,0,0,0,0,0,13,0,0,0,0,13,22,0
210051543,5,0,0,0,0,5,40,0,4,0,0,43,59,8,4,0,0,69,70,20,8,0,0,98,54,23,17,0,0,96,38,18,7,0,0,62,17,15,5,0,0,40,23,12,0,0,0,35,13,5,0,0,0,14,8,7,3,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,331,106,48,8,6,493,171,0,0,0,0,171,111,0,5,0,0,118,51,5,9,0,0,60,29,9,11,0,0,50,23,9,7,5,0,42,19,10,12,0,0,34,9,10,8,0,0,28,5,0,0,0,0,9,8,0,6,0,0,17,3,4,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,433,47,54,8,3,540,34,0,8,0,0,42,28,4,0,0,5,40,820,158,111,14,8,1120,11,0,0,0,0,11,70,0,0,0,0,74,95,0
210051544,58,0,0,0,0,58,243,6,4,0,0,252,480,10,18,0,0,510,556,32,13,0,6,603,565,40,22,0,6,636,462,38,23,3,0,531,396,52,7,0,0,456,433,36,12,0,0,488,342,39,7,4,0,389,196,16,5,0,0,221,66,5,3,0,0,77,12,0,0,0,0,14,3,0,0,0,0,7,3802,289,125,16,21,4251,119,0,0,0,0,124,206,0,5,0,0,218,159,5,12,0,0,188,112,5,9,4,4,130,97,7,12,0,0,115,64,4,4,4,0,75,58,9,10,0,4,81,59,7,8,4,0,79,61,3,12,5,0,73,53,8,4,0,0,66,35,3,4,0,0,44,4,0,0,0,0,11,4,0,0,0,0,7,1041,65,79,12,14,1207,99,6,12,0,6,124,110,13,13,6,10,146,5054,376,226,34,45,5731,17,0,0,0,0,17,90,0,0,0,0,92,131,0
210051545,5,0,0,0,0,3,8,0,0,0,0,13,14,5,6,0,0,22,11,8,3,0,0,23,14,11,11,0,0,33,12,4,7,0,0,21,12,6,3,0,0,21,9,4,6,0,0,23,6,5,4,0,0,18,9,0,7,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,51,52,6,0,197,32,0,3,0,0,36,23,0,3,0,0,27,18,3,5,0,0,25,8,3,8,0,0,22,7,6,9,0,0,23,8,10,6,0,0,26,9,5,12,0,0,31,3,3,6,0,0,14,5,0,6,0,0,15,3,0,3,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,118,36,65,7,3,222,11,4,3,0,0,23,10,7,6,0,0,20,231,88,123,12,3,461,9,0,0,0,0,9,14,0,0,0,0,12,24,0
211011251,111,0,0,0,0,111,479,4,4,0,0,482,717,21,15,0,0,752,752,60,27,5,0,845,831,79,30,0,6,953,665,100,38,0,0,805,701,89,40,8,3,838,677,109,40,4,3,842,626,124,31,3,3,790,362,93,29,6,4,494,143,39,11,0,0,195,29,17,8,0,0,60,4,8,4,3,0,28,6104,752,276,39,32,7200,110,0,0,0,0,111,205,0,7,0,0,210,120,0,11,0,6,136,96,6,6,0,0,119,68,9,10,4,0,97,47,3,9,0,0,61,66,22,13,3,0,99,63,17,6,6,0,90,80,14,29,0,0,127,78,22,21,4,0,121,83,8,7,4,0,104,34,10,8,6,0,55,17,8,8,3,0,43,1068,125,138,33,5,1371,184,13,22,11,3,223,95,10,16,8,12,142,7447,893,448,84,54,8930,15,0,0,0,0,15,174,0,0,0,0,174,267,0
211011254,79,0,0,0,0,79,459,3,0,0,0,463,860,19,14,0,4,902,898,37,19,4,0,969,1031,74,22,4,3,1132,988,75,18,7,3,1095,1048,87,25,7,3,1171,974,93,15,10,3,1094,862,60,19,3,3,942,549,37,25,0,0,618,197,29,3,3,0,235,32,13,0,3,0,45,7,9,0,0,0,20,7983,546,175,43,20,8764,214,0,0,5,0,220,269,3,3,0,0,276,124,7,10,0,0,143,107,11,14,0,0,126,78,8,9,0,0,99,80,12,8,6,0,102,80,8,10,8,0,109,82,18,17,3,0,113,77,15,19,0,0,112,89,20,17,0,0,125,50,13,11,0,0,81,38,11,8,0,0,56,5,5,3,0,0,17,1300,135,127,22,4,1587,228,11,21,6,0,260,128,12,11,0,8,160,9644,697,334,71,39,10776,27,0,0,0,0,27,243,0,9,0,0,244,491,0
211011255,9,0,0,0,0,9,18,0,5,0,0,25,22,5,0,0,0,26,16,0,0,0,0,16,18,12,5,0,0,34,11,9,4,0,0,24,18,8,3,0,0,26,9,18,6,0,0,36,13,13,7,0,0,33,7,7,3,0,0,21,6,5,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,3,142,81,38,0,0,264,16,0,0,0,0,14,9,0,0,0,0,13,4,0,0,0,0,6,3,0,0,0,0,4,6,5,0,0,0,8,3,3,3,0,0,12,0,0,0,0,0,4,0,6,0,0,0,9,6,0,11,0,0,15,5,0,5,0,0,14,0,7,4,0,0,9,0,0,4,0,0,3,0,0,0,0,0,0,60,27,31,9,0,120,9,0,3,3,0,17,0,0,0,0,0,6,215,110,73,7,0,402,0,0,0,0,0,0,6,0,0,0,0,5,13,0
211011256,14,0,0,0,0,14,135,0,0,0,0,138,207,4,9,0,0,227,231,25,8,0,0,267,266,31,13,0,0,314,238,37,9,3,0,286,211,25,12,0,0,245,182,37,10,6,0,229,175,37,24,6,3,244,115,26,9,0,0,153,31,6,3,0,0,47,4,4,0,0,0,15,0,0,0,0,0,5,1826,229,108,11,5,2179,211,0,0,0,0,211,131,0,4,0,0,135,59,0,9,0,0,62,39,8,12,0,0,53,24,10,3,3,0,41,12,9,4,0,0,29,10,5,10,0,0,29,16,5,6,4,0,32,37,8,12,0,0,51,20,16,8,0,0,50,25,3,6,0,0,31,11,6,3,0,0,21,3,0,0,0,0,3,588,60,71,11,0,744,66,3,12,0,0,84,30,4,4,0,3,36,2516,301,193,29,13,3042,3,0,0,0,0,3,83,0,0,0,0,89,165,0
211011257,27,0,0,0,0,27,144,0,0,0,0,141,169,5,3,0,0,179,176,17,5,0,0,204,174,28,4,0,0,203,190,26,11,0,0,224,154,26,11,0,0,188,176,31,13,0,0,227,146,30,5,0,0,189,106,18,7,5,0,135,31,4,0,0,0,38,0,4,0,0,0,5,0,0,0,0,0,0,1501,195,63,5,5,1766,49,0,0,0,0,48,50,0,3,0,0,50,25,0,0,0,0,28,19,5,0,0,0,27,11,0,3,0,0,23,9,0,0,0,0,13,11,13,4,0,0,22,12,3,3,4,0,22,22,8,0,4,0,33,14,8,4,0,0,23,15,3,3,0,0,24,9,0,0,0,0,11,5,0,0,0,0,5,243,39,29,9,6,320,30,7,6,0,0,40,29,4,4,0,0,35,1801,239,105,13,9,2162,3,0,0,0,0,3,28,0,0,0,0,28,61,0
211011258,20,0,0,0,0,20,68,0,4,0,0,70,92,3,3,0,0,100,97,6,9,0,0,116,128,23,3,0,0,155,102,14,9,0,0,124,94,7,16,0,0,125,94,27,10,0,0,132,89,20,3,0,0,123,44,20,8,0,0,68,19,9,0,0,0,25,0,3,0,0,0,5,0,3,0,0,0,3,851,138,76,0,0,1070,48,0,0,0,0,50,51,0,4,0,0,52,26,0,3,0,0,33,14,0,0,0,0,16,17,5,4,0,0,20,5,3,3,0,0,11,11,6,6,0,0,25,13,3,5,0,0,24,11,4,10,0,0,22,10,6,13,0,0,27,5,0,4,0,0,15,3,0,3,0,0,14,0,0,0,0,0,3,212,36,55,7,0,309,25,0,5,5,0,33,22,5,0,0,0,29,1104,173,135,13,9,1437,0,0,0,0,0,0,36,0,0,0,0,34,55,0
211011259,5,0,0,0,0,5,54,3,3,0,0,56,85,0,6,0,0,98,87,14,6,0,0,108,80,15,9,0,0,102,78,18,9,0,0,109,85,23,8,0,0,118,78,23,16,0,0,114,71,23,9,0,0,98,50,26,6,0,0,78,14,10,13,0,0,30,8,0,4,0,0,12,0,0,0,0,0,3,690,153,85,9,0,936,112,0,3,0,0,111,81,0,6,0,0,85,54,3,4,0,0,62,28,4,5,4,0,40,19,0,0,0,0,21,23,6,13,0,0,41,10,9,10,6,0,28,24,5,0,0,0,37,33,7,8,0,0,45,21,10,9,0,0,43,19,9,9,0,0,44,5,3,5,0,0,17,3,0,0,0,0,17,438,52,82,11,5,587,43,12,8,3,0,64,33,5,4,0,3,39,1205,222,170,21,8,1627,5,0,0,0,0,9,88,0,0,0,0,91,161,0
211011260,5,0,0,0,0,5,113,0,5,0,0,117,189,3,6,0,0,205,186,18,14,0,0,211,165,18,16,0,0,204,158,33,17,0,0,206,158,29,13,3,0,202,140,25,7,0,0,177,135,38,21,3,0,189,88,20,17,0,0,131,42,11,6,0,0,51,13,4,5,0,0,14,0,3,0,0,0,3,1394,209,111,13,4,1726,194,0,0,0,0,196,240,0,12,5,0,246,109,0,13,0,0,124,61,5,10,0,0,78,32,7,5,6,0,55,38,9,10,0,0,60,30,10,15,0,0,52,40,17,16,3,0,77,33,10,12,0,0,56,35,17,21,4,0,70,26,11,14,6,0,55,21,6,9,0,0,33,10,0,4,6,0,18,864,97,127,24,8,1119,134,9,9,4,0,161,51,0,6,0,5,61,2443,316,255,37,21,3068,16,0,0,0,0,16,142,0,0,0,0,142,230,4
211011446,42,0,0,0,0,42,134,4,9,0,0,147,223,8,21,0,0,256,258,39,31,0,0,325,213,54,21,3,0,284,172,48,22,0,0,254,208,40,19,4,0,278,169,40,21,0,0,238,164,31,28,4,0,228,94,47,17,0,0,160,37,22,9,0,0,70,10,6,5,4,0,26,4,0,0,0,0,7,1738,343,210,15,8,2309,168,0,6,0,0,174,127,0,4,0,0,135,53,4,10,0,0,66,54,3,13,0,0,73,38,6,24,3,0,69,22,7,9,5,0,47,27,10,11,0,0,48,24,18,20,0,0,64,36,6,12,0,3,54,39,10,13,3,0,68,37,8,17,6,0,72,21,13,5,0,0,42,8,6,4,0,0,13,649,100,152,20,11,925,109,9,18,4,0,142,43,6,8,0,7,58,2536,451,384,42,14,3430,22,0,0,0,0,22,118,0,0,0,0,124,196,3
211011447,9,0,0,0,0,9,50,0,5,0,0,50,80,3,6,0,0,99,59,11,13,0,0,80,49,15,6,3,0,72,51,24,3,0,0,82,53,23,11,0,0,89,59,20,9,0,0,92,43,19,6,0,0,69,28,14,9,0,0,52,5,10,5,0,0,28,0,3,0,0,0,6,0,3,0,0,0,3,488,148,78,13,7,729,47,0,0,0,0,49,52,0,3,0,0,55,39,0,6,0,0,37,23,5,0,0,0,27,14,5,11,0,0,22,12,3,4,0,0,21,9,4,10,0,0,19,15,10,3,0,0,30,15,3,7,0,0,28,14,4,9,3,0,26,13,3,9,0,0,18,9,0,4,3,0,18,6,3,6,0,0,12,254,41,73,5,3,372,32,5,9,0,0,43,8,0,0,0,3,10,773,196,157,22,4,1153,8,0,0,0,0,8,52,0,0,0,0,52,90,0
211011448,41,0,0,0,0,40,173,0,0,0,0,175,177,8,18,0,0,203,183,28,13,0,0,231,137,34,17,0,0,189,127,36,11,0,0,178,126,34,12,0,0,170,145,42,16,0,0,211,112,41,23,0,0,179,74,32,18,0,0,121,32,17,12,0,3,60,0,5,0,0,0,4,0,0,0,0,0,8,1322,275,143,9,5,1758,150,3,0,0,0,150,137,0,4,3,0,141,57,5,9,0,0,71,38,0,6,0,0,49,36,6,3,0,0,44,27,4,8,0,0,37,25,10,7,0,0,50,24,10,11,0,0,47,26,8,11,7,0,48,33,14,5,0,0,54,23,6,12,0,0,41,12,9,3,4,0,21,3,0,0,4,0,10,582,68,88,23,0,763,81,8,7,3,0,105,19,0,4,4,0,27,2009,356,246,40,9,2650,11,0,0,0,0,11,87,0,0,0,0,87,145,0
